# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 13.00<lgM<13.50, z=1.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.38057e+00     3.82867e+03     1.40021e+00     1.86826e+02     1.17235e-01
    1.38466e+00     3.82322e+03     2.14185e+00     1.85948e+02     1.15524e-01
    1.38875e+00     3.82358e+03     2.95122e+00     1.85763e+02     9.99069e-02
    1.39285e+00     3.81864e+03     1.82027e+00     1.85245e+02     1.73492e-01
    1.39694e+00     3.81222e+03     4.53525e+00     1.84589e+02     8.60818e-02
    1.40102e+00     3.80523e+03     2.13425e+00     1.83718e+02     2.25197e-01
    1.40512e+00     3.80179e+03     3.29872e+00     1.83546e+02     1.58428e-01
    1.40921e+00     3.79351e+03     1.76821e+00     1.82793e+02     1.55554e-01
    1.41330e+00     3.79569e+03     2.70364e+00     1.82627e+02     2.05537e-01
    1.41739e+00     3.78939e+03     3.07069e+00     1.81978e+02     1.83580e-01
    1.42148e+00     3.78147e+03     2.97664e+00     1.81248e+02     2.66270e-01
    1.42557e+00     3.77796e+03     1.80038e+00     1.80863e+02     6.54962e-02
    1.42966e+00     3.77532e+03     3.05578e+00     1.80365e+02     1.36986e-01
    1.43375e+00     3.76923e+03     1.41976e+00     1.79780e+02     1.20551e-01
    1.43784e+00     3.76563e+03     2.74144e+00     1.79469e+02     1.11505e-01
    1.44193e+00     3.76021e+03     1.24348e+00     1.78915e+02     1.01025e-01
    1.44602e+00     3.75481e+03     7.79843e-01     1.78365e+02     1.30993e-01
    1.45011e+00     3.75406e+03     2.01000e+00     1.77934e+02     1.75812e-01
    1.45420e+00     3.74518e+03     2.44287e+00     1.77235e+02     1.68719e-01
    1.45830e+00     3.73880e+03     2.82013e+00     1.76763e+02     1.74299e-01
    1.46239e+00     3.73341e+03     2.39888e+00     1.76422e+02     1.52995e-01
    1.46648e+00     3.73106e+03     2.02793e+00     1.75915e+02     1.50299e-01
    1.47056e+00     3.72585e+03     1.82366e+00     1.75195e+02     9.84132e-02
    1.47465e+00     3.72512e+03     2.91001e+00     1.75009e+02     1.02309e-01
    1.47874e+00     3.71742e+03     2.26257e+00     1.74362e+02     8.65020e-02
    1.48283e+00     3.71329e+03     1.85100e+00     1.73680e+02     9.97011e-02
    1.48693e+00     3.70843e+03     1.50789e+00     1.73315e+02     1.90009e-01
    1.49102e+00     3.70482e+03     2.44697e+00     1.72858e+02     1.88283e-01
    1.49511e+00     3.70005e+03     1.24822e+00     1.72414e+02     8.16054e-02
    1.49920e+00     3.69354e+03     1.59385e+00     1.71950e+02     1.57166e-01
    1.50329e+00     3.68873e+03     2.20307e+00     1.71532e+02     7.19920e-02
    1.50738e+00     3.68529e+03     1.71277e+00     1.71034e+02     1.27831e-01
    1.51148e+00     3.67874e+03     2.01340e+00     1.70402e+02     8.08304e-02
    1.51557e+00     3.67361e+03     1.71447e+00     1.70078e+02     6.67134e-02
    1.51965e+00     3.66895e+03     1.74247e+00     1.69455e+02     4.23732e-02
    1.52374e+00     3.66620e+03     2.35421e+00     1.69011e+02     2.08978e-01
    1.52784e+00     3.66280e+03     7.00131e-01     1.68742e+02     1.16790e-01
    1.53193e+00     3.65528e+03     9.90523e-01     1.68037e+02     1.03865e-01
    1.53602e+00     3.65471e+03     3.24493e+00     1.67748e+02     1.25725e-01
    1.54011e+00     3.64576e+03     2.27342e+00     1.67161e+02     1.39955e-01
    1.54420e+00     3.64309e+03     1.13580e+00     1.66837e+02     9.53780e-02
    1.54829e+00     3.63741e+03     1.61532e+00     1.66242e+02     1.55555e-01
    1.55238e+00     3.63244e+03     1.88177e+00     1.65719e+02     1.24216e-01
    1.55647e+00     3.62841e+03     1.17299e+00     1.65472e+02     8.41013e-02
    1.56056e+00     3.62287e+03     2.09100e+00     1.65058e+02     1.25443e-01
    1.56465e+00     3.61743e+03     9.63692e-01     1.64469e+02     1.00562e-01
    1.56874e+00     3.61283e+03     2.54677e+00     1.64110e+02     1.17324e-01
    1.57283e+00     3.60746e+03     2.31041e+00     1.63596e+02     9.99570e-02
    1.57693e+00     3.60591e+03     2.31276e+00     1.63281e+02     7.91915e-02
    1.58102e+00     3.60078e+03     1.44178e+00     1.62870e+02     9.28824e-02
    1.58510e+00     3.59485e+03     1.33474e+00     1.62346e+02     1.33640e-01
    1.58919e+00     3.59089e+03     2.08786e+00     1.61800e+02     1.07078e-01
    1.59329e+00     3.58703e+03     2.70042e+00     1.61532e+02     2.11066e-01
    1.59738e+00     3.58222e+03     1.97613e+00     1.61233e+02     1.58786e-01
    1.60147e+00     3.57607e+03     1.12638e+00     1.60571e+02     2.09859e-01
    1.60556e+00     3.57354e+03     2.63439e+00     1.60274e+02     1.18281e-01
    1.60965e+00     3.56901e+03     1.64283e+00     1.59764e+02     1.21980e-01
    1.61374e+00     3.56454e+03     2.20661e+00     1.59397e+02     8.15126e-02
    1.61783e+00     3.55732e+03     1.47902e+00     1.58872e+02     1.05984e-01
    1.62192e+00     3.55258e+03     1.50763e+00     1.58342e+02     3.82944e-02
    1.62601e+00     3.55046e+03     2.53065e+00     1.57998e+02     6.11585e-02
    1.63010e+00     3.54233e+03     2.42181e+00     1.57478e+02     1.51308e-01
    1.63419e+00     3.54024e+03     1.49813e+00     1.57150e+02     1.33784e-01
    1.63828e+00     3.53436e+03     1.84766e+00     1.56623e+02     5.78563e-02
    1.64238e+00     3.53064e+03     2.08422e+00     1.56208e+02     1.26677e-01
    1.64647e+00     3.52473e+03     1.65410e+00     1.55917e+02     1.11307e-01
    1.65055e+00     3.52108e+03     2.11694e+00     1.55504e+02     1.38759e-01
    1.65465e+00     3.51608e+03     2.37529e+00     1.54881e+02     5.72880e-02
    1.65874e+00     3.51329e+03     2.11738e+00     1.54736e+02     5.38130e-02
    1.66283e+00     3.50789e+03     2.15077e+00     1.54301e+02     1.49366e-01
    1.66691e+00     3.50361e+03     1.24106e+00     1.54006e+02     5.83089e-02
    1.67101e+00     3.49645e+03     1.49195e+00     1.53447e+02     4.59518e-02
    1.67510e+00     3.49384e+03     2.13823e+00     1.53032e+02     8.41984e-02
    1.67919e+00     3.48807e+03     2.05817e+00     1.52595e+02     7.72055e-02
    1.68328e+00     3.48447e+03     3.30706e+00     1.52225e+02     5.10611e-02
    1.68737e+00     3.47877e+03     1.41989e+00     1.51764e+02     1.01354e-01
    1.69146e+00     3.47501e+03     1.58146e+00     1.51494e+02     1.00075e-01
    1.69555e+00     3.46822e+03     1.60531e+00     1.51004e+02     6.17446e-02
    1.69964e+00     3.46480e+03     1.28446e+00     1.50550e+02     8.27540e-02
    1.70373e+00     3.46154e+03     2.06693e+00     1.50306e+02     9.58175e-02
    1.70782e+00     3.45618e+03     3.05184e+00     1.49769e+02     5.70211e-02
    1.71191e+00     3.45101e+03     2.05918e+00     1.49440e+02     1.17473e-01
    1.71600e+00     3.44772e+03     3.47820e+00     1.49086e+02     1.05614e-01
    1.72009e+00     3.44240e+03     3.09077e+00     1.48691e+02     9.32330e-02
    1.72418e+00     3.43721e+03     1.89144e+00     1.48207e+02     6.20221e-02
    1.72828e+00     3.43317e+03     2.04461e+00     1.47820e+02     8.81976e-02
    1.73237e+00     3.43056e+03     9.78165e-01     1.47542e+02     1.13580e-01
    1.73646e+00     3.42492e+03     1.69081e+00     1.47135e+02     8.15302e-02
    1.74055e+00     3.41932e+03     1.53049e+00     1.46593e+02     1.04060e-01
    1.74464e+00     3.41610e+03     3.01177e+00     1.46359e+02     7.87845e-02
    1.74874e+00     3.41002e+03     1.01847e+00     1.45968e+02     1.19037e-01
    1.75282e+00     3.40587e+03     1.50847e+00     1.45591e+02     7.45296e-02
    1.75691e+00     3.40227e+03     9.32056e-01     1.45166e+02     5.81177e-02
    1.76100e+00     3.39680e+03     2.36731e+00     1.44683e+02     7.53626e-02
    1.76509e+00     3.39143e+03     8.92608e-01     1.44411e+02     8.33943e-02
    1.76918e+00     3.38785e+03     2.09963e+00     1.44195e+02     5.51662e-02
    1.77327e+00     3.38353e+03     2.22449e+00     1.43765e+02     1.29972e-01
    1.77737e+00     3.37674e+03     1.91592e+00     1.43191e+02     5.82844e-02
    1.78146e+00     3.37164e+03     1.26159e+00     1.42874e+02     5.69243e-02
    1.78554e+00     3.36950e+03     2.56355e+00     1.42577e+02     6.42580e-02
    1.78964e+00     3.36275e+03     1.60661e+00     1.42205e+02     9.42758e-02
    1.79373e+00     3.35753e+03     1.22477e+00     1.41880e+02     7.14893e-02
    1.79782e+00     3.35741e+03     1.36924e+00     1.41467e+02     1.12492e-01
    1.80191e+00     3.34980e+03     2.45092e+00     1.41101e+02     1.16917e-01
    1.80600e+00     3.34613e+03     2.69159e+00     1.40638e+02     4.86944e-02
    1.81009e+00     3.34175e+03     1.21733e+00     1.40409e+02     1.03599e-01
    1.81418e+00     3.33582e+03     1.79877e+00     1.39819e+02     8.49281e-02
    1.81827e+00     3.33216e+03     1.61224e+00     1.39589e+02     4.88614e-02
    1.82236e+00     3.32811e+03     1.05240e+00     1.39240e+02     5.28472e-02
    1.82645e+00     3.32200e+03     2.00923e+00     1.38777e+02     4.03775e-02
    1.83054e+00     3.31777e+03     1.29784e+00     1.38484e+02     7.17384e-02
    1.83463e+00     3.31279e+03     2.24286e+00     1.38153e+02     9.77665e-02
    1.83872e+00     3.30770e+03     2.70700e+00     1.37659e+02     7.42336e-02
    1.84281e+00     3.30389e+03     2.25577e+00     1.37386e+02     7.63643e-02
    1.84691e+00     3.29918e+03     1.00187e+00     1.37037e+02     1.19582e-01
    1.85100e+00     3.29315e+03     1.59664e+00     1.36623e+02     5.69007e-02
    1.85509e+00     3.29079e+03     1.45823e+00     1.36326e+02     1.07379e-01
    1.85918e+00     3.28510e+03     1.08601e+00     1.35956e+02     9.11218e-02
    1.86327e+00     3.27936e+03     1.85765e+00     1.35574e+02     1.18568e-01
    1.86736e+00     3.27757e+03     2.29566e+00     1.35325e+02     9.30858e-02
    1.87145e+00     3.26955e+03     1.60748e+00     1.34781e+02     5.71046e-02
    1.87554e+00     3.26579e+03     1.82031e+00     1.34564e+02     7.63919e-02
    1.87963e+00     3.26145e+03     1.07874e+00     1.34271e+02     6.29370e-02
    1.88372e+00     3.25640e+03     1.53223e+00     1.33772e+02     1.07388e-01
    1.88781e+00     3.25231e+03     2.59816e+00     1.33513e+02     6.22425e-02
    1.89190e+00     3.24831e+03     1.40574e+00     1.33238e+02     7.43719e-02
    1.89599e+00     3.24359e+03     1.09139e+00     1.32722e+02     1.25067e-01
    1.90008e+00     3.23863e+03     1.91516e+00     1.32463e+02     1.26522e-01
    1.90417e+00     3.23259e+03     2.83292e+00     1.31991e+02     5.12352e-02
    1.90827e+00     3.23096e+03     1.12508e+00     1.31759e+02     1.28569e-01
    1.91236e+00     3.22514e+03     1.87300e+00     1.31316e+02     1.09713e-01
    1.91645e+00     3.22030e+03     2.00427e+00     1.31101e+02     5.90869e-02
    1.92054e+00     3.21488e+03     1.10479e+00     1.30707e+02     1.33296e-01
    1.92463e+00     3.20953e+03     2.15096e+00     1.30229e+02     9.18635e-02
    1.92872e+00     3.20473e+03     1.52126e+00     1.29829e+02     8.33192e-02
    1.93281e+00     3.19959e+03     1.52637e+00     1.29516e+02     4.35800e-02
    1.93690e+00     3.19575e+03     2.82107e+00     1.29254e+02     9.94983e-02
    1.94099e+00     3.19268e+03     1.53385e+00     1.28946e+02     9.42530e-02
    1.94508e+00     3.18665e+03     2.53390e+00     1.28511e+02     1.13133e-01
    1.94917e+00     3.18142e+03     2.37561e+00     1.28192e+02     6.87310e-02
    1.95326e+00     3.17856e+03     2.18791e+00     1.27932e+02     6.32457e-02
    1.95735e+00     3.17329e+03     1.92840e+00     1.27533e+02     9.06884e-02
    1.96144e+00     3.16986e+03     1.77342e+00     1.27336e+02     6.43924e-02
    1.96553e+00     3.16376e+03     1.93135e+00     1.26834e+02     8.42986e-02
    1.96962e+00     3.15710e+03     8.37700e-01     1.26494e+02     3.67971e-02
    1.97371e+00     3.15458e+03     1.70654e+00     1.26127e+02     7.33712e-02
    1.97781e+00     3.15070e+03     1.32736e+00     1.25909e+02     3.39779e-02
    1.98190e+00     3.14509e+03     2.37633e+00     1.25504e+02     7.31072e-02
    1.98599e+00     3.14119e+03     1.29071e+00     1.25193e+02     1.22291e-01
    1.99008e+00     3.13626e+03     1.39794e+00     1.24927e+02     7.24700e-02
    1.99417e+00     3.13237e+03     1.00964e+00     1.24616e+02     4.47665e-02
    1.99826e+00     3.12744e+03     1.76315e+00     1.24187e+02     5.00469e-02
    2.00235e+00     3.12392e+03     2.73454e+00     1.23986e+02     8.75725e-02
    2.00644e+00     3.11745e+03     1.56359e+00     1.23492e+02     1.23463e-01
    2.01053e+00     3.11322e+03     2.24691e+00     1.23224e+02     6.98872e-02
    2.01462e+00     3.10755e+03     1.39849e+00     1.22877e+02     6.37514e-02
    2.01871e+00     3.10416e+03     1.66987e+00     1.22575e+02     1.02567e-01
    2.02280e+00     3.10035e+03     2.13697e+00     1.22321e+02     5.52334e-02
    2.02689e+00     3.09488e+03     2.40911e+00     1.21965e+02     8.15933e-02
    2.03098e+00     3.08976e+03     2.31479e+00     1.21622e+02     8.25505e-02
    2.03507e+00     3.08425e+03     1.92836e+00     1.21157e+02     1.01484e-01
    2.03917e+00     3.07988e+03     1.41139e+00     1.20894e+02     3.63425e-02
    2.04325e+00     3.07523e+03     2.52645e+00     1.20518e+02     3.99291e-02
    2.04735e+00     3.06976e+03     1.85082e+00     1.20179e+02     4.55740e-02
    2.05143e+00     3.06605e+03     2.64777e+00     1.19921e+02     7.72741e-02
    2.05552e+00     3.06040e+03     2.02495e+00     1.19641e+02     8.60468e-02
    2.05962e+00     3.05803e+03     2.19675e+00     1.19300e+02     8.03750e-02
    2.06371e+00     3.05277e+03     1.34866e+00     1.18961e+02     5.04517e-02
    2.06780e+00     3.04726e+03     1.45189e+00     1.18729e+02     4.07894e-02
    2.07189e+00     3.04210e+03     1.16924e+00     1.18444e+02     6.48638e-02
    2.07598e+00     3.03894e+03     2.33051e+00     1.18050e+02     6.48008e-02
    2.08007e+00     3.03441e+03     2.09363e+00     1.17749e+02     4.33365e-02
    2.08416e+00     3.02935e+03     1.94265e+00     1.17390e+02     5.82876e-02
    2.08825e+00     3.02452e+03     2.18237e+00     1.17031e+02     7.90302e-02
    2.09234e+00     3.01972e+03     1.33494e+00     1.16747e+02     8.29800e-02
    2.09644e+00     3.01390e+03     1.29285e+00     1.16350e+02     4.84800e-02
    2.10053e+00     3.01121e+03     1.89437e+00     1.16215e+02     3.18134e-02
    2.10461e+00     3.00573e+03     1.93816e+00     1.15814e+02     5.45106e-02
    2.10870e+00     3.00021e+03     2.27773e+00     1.15437e+02     5.23239e-02
    2.11280e+00     2.99623e+03     1.44038e+00     1.15201e+02     4.77099e-02
    2.11688e+00     2.99195e+03     1.72195e+00     1.14763e+02     5.13919e-02
    2.12098e+00     2.98734e+03     2.92384e+00     1.14625e+02     9.96299e-02
    2.12507e+00     2.98109e+03     1.67887e+00     1.14182e+02     3.28500e-02
    2.12916e+00     2.97671e+03     1.87741e+00     1.13917e+02     3.76374e-02
    2.13325e+00     2.97332e+03     2.72303e+00     1.13653e+02     2.37758e-02
    2.13734e+00     2.96704e+03     7.96006e-01     1.13233e+02     8.67098e-02
    2.14143e+00     2.96464e+03     1.29967e+00     1.13041e+02     8.43998e-02
    2.14552e+00     2.95846e+03     1.57425e+00     1.12592e+02     6.12864e-02
    2.14961e+00     2.95359e+03     1.81341e+00     1.12321e+02     7.51311e-02
    2.15370e+00     2.94972e+03     1.69374e+00     1.12088e+02     3.66531e-02
    2.15779e+00     2.94567e+03     1.31738e+00     1.11761e+02     3.99648e-02
    2.16188e+00     2.94052e+03     7.36974e-01     1.11442e+02     8.31598e-02
    2.16597e+00     2.93597e+03     1.53517e+00     1.11140e+02     2.75237e-02
    2.17006e+00     2.93077e+03     1.35226e+00     1.10861e+02     7.24261e-02
    2.17416e+00     2.92578e+03     2.05534e+00     1.10511e+02     5.89151e-02
    2.17825e+00     2.92120e+03     9.34334e-01     1.10248e+02     5.65021e-02
    2.18234e+00     2.91649e+03     1.37433e+00     1.09873e+02     5.84712e-02
    2.18643e+00     2.91290e+03     2.20244e+00     1.09641e+02     7.94568e-02
    2.19052e+00     2.90850e+03     1.95713e+00     1.09306e+02     4.21350e-02
    2.19461e+00     2.90181e+03     1.03990e+00     1.09021e+02     6.06576e-02
    2.19870e+00     2.89838e+03     1.40264e+00     1.08655e+02     5.74810e-02
    2.20279e+00     2.89500e+03     2.25208e+00     1.08415e+02     4.62916e-02
    2.20688e+00     2.88925e+03     6.66364e-01     1.08023e+02     3.47978e-02
    2.21097e+00     2.88404e+03     1.41053e+00     1.07770e+02     2.80523e-02
    2.21506e+00     2.87925e+03     1.54895e+00     1.07467e+02     4.72132e-02
    2.21915e+00     2.87468e+03     1.15986e+00     1.07192e+02     5.83837e-02
    2.22324e+00     2.87136e+03     1.79476e+00     1.06890e+02     5.81016e-02
    2.22733e+00     2.86692e+03     1.57634e+00     1.06648e+02     7.29557e-02
    2.23142e+00     2.86091e+03     1.20876e+00     1.06284e+02     5.53048e-02
    2.23552e+00     2.85620e+03     1.43928e+00     1.06013e+02     3.26197e-02
    2.23961e+00     2.85356e+03     1.39646e+00     1.05739e+02     3.83303e-02
    2.24369e+00     2.84703e+03     1.76066e+00     1.05353e+02     2.64009e-02
    2.24779e+00     2.84274e+03     1.29695e+00     1.05142e+02     7.37714e-02
    2.25188e+00     2.83824e+03     2.21566e+00     1.04859e+02     6.52395e-02
    2.25597e+00     2.83190e+03     1.10061e+00     1.04501e+02     4.92165e-02
    2.26006e+00     2.82990e+03     1.12341e+00     1.04362e+02     5.13693e-02
    2.26415e+00     2.82582e+03     1.60614e+00     1.04006e+02     6.19323e-02
    2.26824e+00     2.81947e+03     1.26982e+00     1.03691e+02     2.94604e-02
    2.27233e+00     2.81414e+03     1.35255e+00     1.03364e+02     8.95425e-02
    2.27642e+00     2.81066e+03     6.79030e-01     1.03071e+02     3.83745e-02
    2.28051e+00     2.80575e+03     1.52506e+00     1.02718e+02     4.68459e-02
    2.28460e+00     2.80097e+03     2.06356e+00     1.02491e+02     6.72920e-02
    2.28869e+00     2.79617e+03     1.14251e+00     1.02191e+02     2.62720e-02
    2.29278e+00     2.79203e+03     1.01815e+00     1.01906e+02     6.41750e-02
    2.29687e+00     2.78619e+03     1.80267e+00     1.01560e+02     6.33281e-02
    2.30096e+00     2.78343e+03     1.55901e+00     1.01356e+02     6.50559e-02
    2.30506e+00     2.77874e+03     1.68833e+00     1.01065e+02     5.38536e-02
    2.30915e+00     2.77242e+03     1.21641e+00     1.00802e+02     3.82130e-02
    2.31324e+00     2.76924e+03     1.36822e+00     1.00493e+02     7.17671e-02
    2.31733e+00     2.76404e+03     2.18439e+00     1.00196e+02     6.42569e-02
    2.32142e+00     2.75949e+03     1.22231e+00     9.98526e+01     2.50329e-02
    2.32551e+00     2.75373e+03     8.75594e-01     9.96279e+01     5.84394e-02
    2.32960e+00     2.74991e+03     9.74662e-01     9.93536e+01     5.11446e-02
    2.33369e+00     2.74476e+03     6.24066e-01     9.90397e+01     1.59231e-02
    2.33778e+00     2.73984e+03     1.34902e+00     9.87636e+01     4.83816e-02
    2.34187e+00     2.73633e+03     1.77142e+00     9.84802e+01     3.81494e-02
    2.34596e+00     2.73185e+03     1.84418e+00     9.82292e+01     3.75263e-02
    2.35005e+00     2.72643e+03     5.91502e-01     9.79198e+01     3.53533e-02
    2.35414e+00     2.72293e+03     1.17829e+00     9.77079e+01     6.69455e-02
    2.35823e+00     2.71693e+03     1.54568e+00     9.73721e+01     3.34442e-02
    2.36232e+00     2.71386e+03     1.43299e+00     9.70763e+01     6.38428e-02
    2.36641e+00     2.70895e+03     1.74942e+00     9.68452e+01     2.64116e-02
    2.37051e+00     2.70441e+03     1.34000e+00     9.64837e+01     3.01497e-02
    2.37460e+00     2.69990e+03     1.39255e+00     9.62908e+01     5.11987e-02
    2.37869e+00     2.69460e+03     1.01872e+00     9.59667e+01     5.93439e-02
    2.38278e+00     2.68974e+03     1.59905e+00     9.56859e+01     1.28082e-02
    2.38687e+00     2.68493e+03     1.03232e+00     9.54004e+01     4.42142e-02
    2.39096e+00     2.68083e+03     1.68783e+00     9.51280e+01     4.77919e-02
    2.39505e+00     2.67635e+03     1.24347e+00     9.48430e+01     3.47089e-02
    2.39914e+00     2.67178e+03     1.21609e+00     9.46273e+01     2.85801e-02
    2.40323e+00     2.66824e+03     1.70281e+00     9.43443e+01     4.87638e-02
    2.40732e+00     2.66252e+03     1.51425e+00     9.40157e+01     3.26567e-02
    2.41141e+00     2.65677e+03     1.38049e+00     9.37437e+01     2.25403e-02
    2.41550e+00     2.65486e+03     1.45935e+00     9.35457e+01     2.24664e-02
    2.41959e+00     2.64828e+03     8.08883e-01     9.32003e+01     7.00841e-02
    2.42368e+00     2.64377e+03     9.64322e-01     9.29158e+01     4.70170e-02
    2.42777e+00     2.63843e+03     8.31000e-01     9.26689e+01     3.46002e-02
    2.43187e+00     2.63492e+03     1.16282e+00     9.24144e+01     7.88831e-03
    2.43596e+00     2.63068e+03     1.46304e+00     9.21255e+01     2.53318e-02
    2.44004e+00     2.62651e+03     1.62726e+00     9.18408e+01     4.58826e-02
    2.44414e+00     2.62162e+03     1.06375e+00     9.15682e+01     2.16233e-02
    2.44823e+00     2.61607e+03     1.39772e+00     9.12631e+01     4.71838e-02
    2.45232e+00     2.61157e+03     9.86023e-01     9.11167e+01     5.23979e-02
    2.45640e+00     2.60794e+03     7.61123e-01     9.08068e+01     3.00866e-02
    2.46050e+00     2.60365e+03     1.33018e+00     9.04924e+01     2.89941e-02
    2.46459e+00     2.59883e+03     1.37674e+00     9.02406e+01     3.73852e-02
    2.46868e+00     2.59386e+03     1.67970e+00     8.99861e+01     5.71471e-02
    2.47277e+00     2.58975e+03     1.55326e+00     8.97441e+01     3.25304e-02
    2.47686e+00     2.58475e+03     1.74376e+00     8.94207e+01     3.57620e-02
    2.48095e+00     2.57949e+03     8.51942e-01     8.91499e+01     3.16413e-02
    2.48504e+00     2.57466e+03     1.11253e+00     8.89051e+01     3.92221e-02
    2.48913e+00     2.57143e+03     1.18656e+00     8.86514e+01     4.26748e-02
    2.49322e+00     2.56682e+03     1.33940e+00     8.83853e+01     5.29799e-02
    2.49731e+00     2.56203e+03     1.91336e+00     8.81395e+01     6.92294e-02
    2.50141e+00     2.55740e+03     9.97997e-01     8.78814e+01     3.89073e-02
    2.50550e+00     2.55271e+03     1.33846e+00     8.75766e+01     5.54566e-02
    2.50959e+00     2.54820e+03     1.24363e+00     8.73258e+01     4.31069e-02
    2.51368e+00     2.54434e+03     1.62159e+00     8.70914e+01     3.35224e-02
    2.51777e+00     2.53934e+03     1.48150e+00     8.68649e+01     4.32186e-02
    2.52186e+00     2.53403e+03     1.52796e+00     8.65557e+01     2.93067e-02
    2.52595e+00     2.53018e+03     1.38782e+00     8.63211e+01     2.82603e-02
    2.53004e+00     2.52531e+03     1.27088e+00     8.60169e+01     5.84281e-02
    2.53413e+00     2.52030e+03     9.27702e-01     8.57292e+01     4.17907e-02
    2.53822e+00     2.51619e+03     1.63746e+00     8.55074e+01     4.78025e-02
    2.54231e+00     2.51179e+03     1.64118e+00     8.53018e+01     6.08435e-02
    2.54640e+00     2.50689e+03     1.39799e+00     8.50020e+01     3.23575e-02
    2.55049e+00     2.50260e+03     1.10073e+00     8.47552e+01     3.53174e-02
    2.55458e+00     2.49824e+03     6.26741e-01     8.44809e+01     2.55687e-02
    2.55867e+00     2.49401e+03     1.65560e+00     8.42156e+01     3.14348e-02
    2.56276e+00     2.49001e+03     7.31459e-01     8.39860e+01     4.98630e-02
    2.56685e+00     2.48458e+03     1.52406e+00     8.37172e+01     2.99241e-02
    2.57095e+00     2.48049e+03     1.42629e+00     8.34741e+01     1.68986e-02
    2.57504e+00     2.47597e+03     1.85882e+00     8.32350e+01     1.63197e-02
    2.57913e+00     2.47069e+03     9.49722e-01     8.29348e+01     3.04492e-02
    2.58322e+00     2.46748e+03     1.01027e+00     8.27060e+01     5.71294e-02
    2.58731e+00     2.46150e+03     1.15157e+00     8.24566e+01     4.94393e-02
    2.59140e+00     2.45761e+03     1.30726e+00     8.22015e+01     4.55685e-02
    2.59549e+00     2.45291e+03     1.24080e+00     8.20179e+01     4.76022e-02
    2.59958e+00     2.44792e+03     1.74110e+00     8.16868e+01     1.54810e-02
    2.60367e+00     2.44464e+03     7.37803e-01     8.14842e+01     3.35301e-02
    2.60776e+00     2.43884e+03     8.13272e-01     8.11301e+01     1.88604e-02
    2.61185e+00     2.43420e+03     1.21118e+00     8.09085e+01     2.81100e-02
    2.61594e+00     2.43112e+03     8.47611e-01     8.07308e+01     3.33541e-02
    2.62003e+00     2.42591e+03     1.27885e+00     8.04436e+01     4.88112e-02
    2.62412e+00     2.42135e+03     1.07162e+00     8.02247e+01     4.41574e-02
    2.62821e+00     2.41697e+03     1.00499e+00     7.99581e+01     1.63354e-02
    2.63230e+00     2.41293e+03     1.32974e+00     7.96926e+01     1.76879e-02
    2.63640e+00     2.40709e+03     9.97332e-01     7.94079e+01     5.09528e-02
    2.64049e+00     2.40428e+03     1.10106e+00     7.92551e+01     2.78324e-02
    2.64457e+00     2.39910e+03     1.29096e+00     7.89306e+01     4.24309e-02
    2.64867e+00     2.39351e+03     8.46229e-01     7.86842e+01     6.41123e-02
    2.65276e+00     2.38957e+03     1.19468e+00     7.84238e+01     3.61230e-02
    2.65685e+00     2.38599e+03     1.15447e+00     7.82295e+01     2.05330e-02
    2.66094e+00     2.38146e+03     1.39860e+00     7.79678e+01     3.17531e-02
    2.66503e+00     2.37640e+03     1.20229e+00     7.77120e+01     3.27010e-02
    2.66912e+00     2.37151e+03     1.13982e+00     7.75170e+01     4.24424e-02
    2.67321e+00     2.36848e+03     7.47103e-01     7.72903e+01     2.84188e-02
    2.67730e+00     2.36306e+03     1.29914e+00     7.69828e+01     4.25419e-02
    2.68139e+00     2.35956e+03     1.28371e+00     7.67874e+01     3.12691e-02
    2.68548e+00     2.35454e+03     7.51885e-01     7.64977e+01     2.48210e-02
    2.68957e+00     2.35002e+03     9.82510e-01     7.62864e+01     2.67081e-02
    2.69366e+00     2.34703e+03     9.28862e-01     7.60492e+01     7.83682e-03
    2.69776e+00     2.34109e+03     7.73544e-01     7.57980e+01     2.55657e-02
    2.70185e+00     2.33650e+03     5.23340e-01     7.55727e+01     3.62512e-02
    2.70594e+00     2.33184e+03     1.14975e+00     7.53683e+01     3.50596e-02
    2.71003e+00     2.32703e+03     9.23725e-01     7.50916e+01     2.76415e-02
    2.71412e+00     2.32387e+03     1.14802e+00     7.48707e+01     7.56232e-02
    2.71821e+00     2.31940e+03     6.90412e-01     7.46069e+01     2.58433e-02
    2.72230e+00     2.31460e+03     9.32032e-01     7.43760e+01     1.51487e-02
    2.72639e+00     2.31022e+03     1.75538e+00     7.41820e+01     2.66354e-02
    2.73048e+00     2.30626e+03     1.13769e+00     7.39217e+01     1.84583e-02
    2.73457e+00     2.30080e+03     7.53179e-01     7.36635e+01     3.59902e-02
    2.73866e+00     2.29514e+03     6.14503e-01     7.34230e+01     1.47572e-02
    2.74275e+00     2.29292e+03     1.05653e+00     7.32007e+01     2.67121e-02
    2.74684e+00     2.28759e+03     7.33352e-01     7.29467e+01     3.33754e-02
    2.75093e+00     2.28373e+03     1.15829e+00     7.27267e+01     3.30933e-02
    2.75502e+00     2.27903e+03     6.57482e-01     7.25215e+01     2.62498e-02
    2.75911e+00     2.27441e+03     1.05471e+00     7.22821e+01     2.91830e-02
