# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.00<lgM<12.50, z=0.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.38057e+00     3.79252e+02     2.55391e-01     4.76766e+01     5.97746e-02
    1.38466e+00     3.78330e+02     1.86942e-01     4.73074e+01     7.28960e-02
    1.38875e+00     3.77884e+02     7.18388e-02     4.71044e+01     1.22252e-01
    1.39285e+00     3.77296e+02     1.92388e-01     4.67288e+01     1.09118e-01
    1.39694e+00     3.76729e+02     1.88693e-01     4.63625e+01     8.07821e-02
    1.40102e+00     3.76150e+02     1.46750e-01     4.63127e+01     6.15527e-02
    1.40512e+00     3.75519e+02     1.69850e-01     4.58810e+01     1.01708e-01
    1.40921e+00     3.74985e+02     2.75969e-01     4.56775e+01     6.23087e-02
    1.41330e+00     3.74147e+02     3.21609e-01     4.52745e+01     7.26915e-02
    1.41739e+00     3.73659e+02     1.67215e-01     4.50632e+01     8.39903e-02
    1.42148e+00     3.72796e+02     2.24300e-01     4.48411e+01     6.29394e-02
    1.42557e+00     3.72465e+02     1.94505e-01     4.44189e+01     1.22320e-01
    1.42966e+00     3.71809e+02     2.09709e-01     4.43581e+01     7.21134e-02
    1.43375e+00     3.71135e+02     3.46026e-01     4.39946e+01     5.30493e-02
    1.43784e+00     3.70674e+02     1.21721e-01     4.37787e+01     1.24495e-01
    1.44193e+00     3.69782e+02     1.78506e-01     4.35074e+01     8.34671e-02
    1.44602e+00     3.69136e+02     1.55999e-01     4.33076e+01     8.92883e-02
    1.45011e+00     3.68705e+02     1.35337e-01     4.28672e+01     9.24541e-02
    1.45420e+00     3.68100e+02     1.19170e-01     4.25653e+01     4.50622e-02
    1.45830e+00     3.67594e+02     2.53030e-01     4.24794e+01     7.52409e-02
    1.46239e+00     3.66715e+02     2.13221e-01     4.20826e+01     9.71278e-02
    1.46648e+00     3.66508e+02     1.85338e-01     4.19554e+01     9.89002e-02
    1.47056e+00     3.65548e+02     1.36072e-01     4.16196e+01     8.87417e-02
    1.47465e+00     3.65250e+02     1.75273e-01     4.13146e+01     9.38443e-02
    1.47874e+00     3.64282e+02     2.64762e-01     4.10039e+01     8.92052e-02
    1.48283e+00     3.63891e+02     1.68889e-01     4.08096e+01     8.06747e-02
    1.48693e+00     3.63477e+02     1.96776e-01     4.06879e+01     7.26413e-02
    1.49102e+00     3.62679e+02     2.39880e-01     4.04333e+01     5.81316e-02
    1.49511e+00     3.61863e+02     2.60083e-01     4.00900e+01     1.04089e-01
    1.49920e+00     3.61438e+02     1.76872e-01     3.98485e+01     6.00281e-02
    1.50329e+00     3.60861e+02     1.79866e-01     3.95047e+01     2.67649e-02
    1.50738e+00     3.60431e+02     3.35292e-01     3.94318e+01     1.32745e-01
    1.51148e+00     3.59799e+02     1.15635e-01     3.91760e+01     1.01470e-01
    1.51557e+00     3.59007e+02     1.36739e-01     3.90193e+01     1.27718e-01
    1.51965e+00     3.58665e+02     2.04155e-01     3.87992e+01     9.94839e-02
    1.52374e+00     3.58031e+02     1.22946e-01     3.83645e+01     7.58840e-02
    1.52784e+00     3.57357e+02     1.92487e-01     3.82889e+01     1.06011e-01
    1.53193e+00     3.56919e+02     1.87267e-01     3.79975e+01     7.24969e-02
    1.53602e+00     3.56260e+02     1.86930e-01     3.78238e+01     6.08672e-02
    1.54011e+00     3.55699e+02     1.68282e-01     3.75220e+01     9.99437e-02
    1.54420e+00     3.54901e+02     2.11368e-01     3.73638e+01     7.01166e-02
    1.54829e+00     3.54562e+02     2.56499e-01     3.71353e+01     7.68513e-02
    1.55238e+00     3.53880e+02     1.64312e-01     3.70675e+01     9.42867e-02
    1.55647e+00     3.53323e+02     1.30883e-01     3.66998e+01     6.83238e-02
    1.56056e+00     3.52755e+02     1.72926e-01     3.65961e+01     5.54036e-02
    1.56465e+00     3.52137e+02     1.20934e-01     3.64429e+01     5.47281e-02
    1.56874e+00     3.51609e+02     1.59743e-01     3.61944e+01     1.06200e-01
    1.57283e+00     3.51032e+02     2.32000e-01     3.58929e+01     6.21272e-02
    1.57693e+00     3.50485e+02     1.20316e-01     3.57234e+01     4.60740e-02
    1.58102e+00     3.50030e+02     2.41405e-01     3.55972e+01     3.87516e-02
    1.58510e+00     3.49380e+02     1.31059e-01     3.54741e+01     6.73787e-02
    1.58919e+00     3.48781e+02     1.44003e-01     3.50736e+01     1.21010e-01
    1.59329e+00     3.48190e+02     2.17946e-01     3.49460e+01     7.67890e-02
    1.59738e+00     3.47438e+02     2.68073e-01     3.47322e+01     1.04684e-01
    1.60147e+00     3.47116e+02     6.17158e-02     3.45438e+01     9.79935e-02
    1.60556e+00     3.46472e+02     1.24541e-01     3.43439e+01     8.82378e-02
    1.60965e+00     3.45701e+02     2.11814e-01     3.42735e+01     4.45487e-02
    1.61374e+00     3.45366e+02     1.63674e-01     3.39709e+01     8.95477e-02
    1.61783e+00     3.44899e+02     1.96269e-01     3.38300e+01     8.15419e-02
    1.62192e+00     3.44108e+02     2.36406e-01     3.36545e+01     4.87552e-02
    1.62601e+00     3.43442e+02     4.44109e-02     3.33598e+01     9.43378e-02
    1.63010e+00     3.43126e+02     2.53605e-01     3.32920e+01     5.98858e-02
    1.63419e+00     3.42501e+02     1.81287e-01     3.31192e+01     8.24476e-02
    1.63828e+00     3.41881e+02     1.37355e-01     3.29658e+01     7.72924e-02
    1.64238e+00     3.41607e+02     1.64643e-01     3.27212e+01     9.30077e-02
    1.64647e+00     3.40889e+02     1.15574e-01     3.26558e+01     7.65394e-02
    1.65055e+00     3.40163e+02     2.83245e-01     3.22784e+01     7.06783e-02
    1.65465e+00     3.39632e+02     2.24546e-01     3.22059e+01     5.62226e-02
    1.65874e+00     3.38889e+02     8.27871e-02     3.19930e+01     2.98717e-02
    1.66283e+00     3.38618e+02     1.70557e-01     3.18547e+01     5.17978e-02
    1.66691e+00     3.37852e+02     1.48798e-01     3.16718e+01     8.09390e-02
    1.67101e+00     3.37680e+02     1.35631e-01     3.15879e+01     5.27992e-02
    1.67510e+00     3.36912e+02     1.42845e-01     3.13199e+01     2.84090e-02
    1.67919e+00     3.36434e+02     1.78534e-01     3.11957e+01     7.71457e-02
    1.68328e+00     3.35632e+02     1.97216e-01     3.09583e+01     4.38543e-02
    1.68737e+00     3.35181e+02     1.05945e-01     3.08514e+01     5.73146e-02
    1.69146e+00     3.34758e+02     1.56173e-01     3.06560e+01     5.79672e-02
    1.69555e+00     3.34273e+02     9.43940e-02     3.04841e+01     6.92213e-02
    1.69964e+00     3.33650e+02     1.96828e-01     3.04238e+01     2.91567e-02
    1.70373e+00     3.33024e+02     1.04408e-01     3.02805e+01     4.64797e-02
    1.70782e+00     3.32673e+02     1.56731e-01     3.01184e+01     4.69918e-02
    1.71191e+00     3.32038e+02     1.48436e-01     2.99736e+01     7.32409e-02
    1.71600e+00     3.31506e+02     1.80259e-01     2.97390e+01     5.23252e-02
    1.72009e+00     3.30813e+02     1.02171e-01     2.96291e+01     2.59146e-02
    1.72418e+00     3.30462e+02     1.62647e-01     2.93714e+01     4.27702e-02
    1.72828e+00     3.29914e+02     9.42724e-02     2.92894e+01     3.61919e-02
    1.73237e+00     3.29158e+02     1.31100e-01     2.92325e+01     2.97857e-02
    1.73646e+00     3.28768e+02     2.05844e-01     2.90279e+01     6.91935e-02
    1.74055e+00     3.28194e+02     1.61453e-01     2.89227e+01     9.88277e-02
    1.74464e+00     3.27549e+02     1.01831e-01     2.87537e+01     5.35938e-02
    1.74874e+00     3.26864e+02     1.42169e-01     2.85609e+01     6.79366e-02
    1.75282e+00     3.26566e+02     1.25725e-01     2.84448e+01     4.24285e-02
    1.75691e+00     3.25880e+02     1.46570e-01     2.84050e+01     5.63753e-02
    1.76100e+00     3.25548e+02     2.00816e-01     2.82343e+01     5.61649e-02
    1.76509e+00     3.24821e+02     1.07035e-01     2.79987e+01     5.92822e-02
    1.76918e+00     3.24454e+02     2.20149e-01     2.79012e+01     2.60288e-02
    1.77327e+00     3.23746e+02     1.13774e-01     2.78119e+01     5.51114e-02
    1.77737e+00     3.23199e+02     1.34041e-01     2.75326e+01     2.81137e-02
    1.78146e+00     3.22642e+02     1.01769e-01     2.74555e+01     6.86136e-02
    1.78554e+00     3.21956e+02     1.28188e-01     2.72388e+01     7.37408e-02
    1.78964e+00     3.21692e+02     1.38314e-01     2.71927e+01     3.82831e-02
    1.79373e+00     3.21001e+02     1.39021e-01     2.70713e+01     6.86253e-02
    1.79782e+00     3.20696e+02     1.83868e-01     2.69971e+01     9.27395e-02
    1.80191e+00     3.20032e+02     1.57268e-01     2.68423e+01     6.94593e-02
    1.80600e+00     3.19377e+02     6.69096e-02     2.66853e+01     4.91961e-02
    1.81009e+00     3.19151e+02     1.04203e-01     2.65598e+01     5.23344e-02
    1.81418e+00     3.18572e+02     1.48333e-01     2.64485e+01     3.56328e-02
    1.81827e+00     3.17808e+02     2.43627e-01     2.63960e+01     8.15462e-02
    1.82236e+00     3.17441e+02     1.56319e-01     2.61966e+01     5.64569e-02
    1.82645e+00     3.16636e+02     1.24121e-01     2.61018e+01     3.91344e-02
    1.83054e+00     3.16104e+02     8.86027e-02     2.59622e+01     5.33517e-02
    1.83463e+00     3.15712e+02     1.47728e-01     2.58297e+01     4.60117e-02
    1.83872e+00     3.15176e+02     1.95874e-01     2.56680e+01     6.19217e-02
    1.84281e+00     3.14731e+02     1.23594e-01     2.55767e+01     7.40241e-02
    1.84691e+00     3.14241e+02     1.66093e-01     2.53787e+01     3.78566e-02
    1.85100e+00     3.13753e+02     1.36433e-01     2.53557e+01     4.41354e-02
    1.85509e+00     3.13137e+02     2.11964e-01     2.52774e+01     5.65031e-02
    1.85918e+00     3.12494e+02     1.37804e-01     2.50485e+01     3.53923e-02
    1.86327e+00     3.11998e+02     1.41577e-01     2.49823e+01     5.76576e-02
    1.86736e+00     3.11685e+02     1.49072e-01     2.48838e+01     3.40663e-02
    1.87145e+00     3.11017e+02     1.21062e-01     2.48027e+01     6.06622e-02
    1.87554e+00     3.10387e+02     1.52546e-01     2.46813e+01     5.89229e-02
    1.87963e+00     3.09844e+02     9.50203e-02     2.45269e+01     4.06645e-02
    1.88372e+00     3.09399e+02     2.01126e-01     2.44418e+01     7.06385e-02
    1.88781e+00     3.08807e+02     1.20784e-01     2.43313e+01     4.63078e-02
    1.89190e+00     3.08340e+02     7.57755e-02     2.42442e+01     5.77246e-02
    1.89599e+00     3.07753e+02     1.44501e-01     2.41398e+01     4.27663e-02
    1.90008e+00     3.07285e+02     1.03174e-01     2.39584e+01     3.55788e-02
    1.90417e+00     3.06703e+02     7.53404e-02     2.38741e+01     3.85875e-02
    1.90827e+00     3.06292e+02     1.17718e-01     2.37313e+01     1.95180e-02
    1.91236e+00     3.05754e+02     7.22205e-02     2.36427e+01     4.29077e-02
    1.91645e+00     3.04981e+02     1.37551e-01     2.35347e+01     6.06664e-02
    1.92054e+00     3.04607e+02     9.08684e-02     2.34678e+01     6.68926e-02
    1.92463e+00     3.04289e+02     9.42134e-02     2.33846e+01     5.63828e-02
    1.92872e+00     3.03715e+02     1.14304e-01     2.32772e+01     4.13693e-02
    1.93281e+00     3.03316e+02     1.75640e-01     2.31627e+01     6.97645e-02
    1.93690e+00     3.02712e+02     1.49404e-01     2.30113e+01     6.44998e-02
    1.94099e+00     3.02079e+02     6.91501e-02     2.29244e+01     5.59433e-02
    1.94508e+00     3.01551e+02     1.11063e-01     2.28313e+01     6.17379e-02
    1.94917e+00     3.01022e+02     1.23346e-01     2.27564e+01     3.92484e-02
    1.95326e+00     3.00548e+02     8.09949e-02     2.26084e+01     2.05362e-02
    1.95735e+00     2.99943e+02     8.68949e-02     2.26149e+01     6.71958e-02
    1.96144e+00     2.99458e+02     9.74824e-02     2.24765e+01     7.11412e-02
    1.96553e+00     2.98931e+02     9.82754e-02     2.23576e+01     3.84503e-02
    1.96962e+00     2.98456e+02     1.86155e-01     2.22619e+01     5.92330e-02
    1.97371e+00     2.97901e+02     1.20895e-01     2.21842e+01     4.43418e-02
    1.97781e+00     2.97482e+02     8.99146e-02     2.20770e+01     5.74923e-02
    1.98190e+00     2.96793e+02     1.12057e-01     2.19292e+01     2.64622e-02
    1.98599e+00     2.96418e+02     1.31860e-01     2.18935e+01     4.49751e-02
    1.99008e+00     2.95898e+02     2.53518e-01     2.17856e+01     2.08240e-02
    1.99417e+00     2.95398e+02     4.71720e-02     2.17306e+01     5.07263e-02
    1.99826e+00     2.94890e+02     1.40047e-01     2.15830e+01     4.67214e-02
    2.00235e+00     2.94416e+02     5.96779e-02     2.15222e+01     2.51573e-02
    2.00644e+00     2.93819e+02     1.09618e-01     2.14300e+01     3.38280e-02
    2.01053e+00     2.93423e+02     9.66715e-02     2.13123e+01     5.60564e-02
    2.01462e+00     2.92706e+02     1.45224e-01     2.12604e+01     6.58881e-02
    2.01871e+00     2.92405e+02     1.61012e-01     2.12039e+01     3.17766e-02
    2.02280e+00     2.91808e+02     1.33137e-01     2.11121e+01     2.93445e-02
    2.02689e+00     2.91291e+02     1.04788e-01     2.09629e+01     1.96114e-02
    2.03098e+00     2.90826e+02     2.32084e-01     2.09071e+01     3.73390e-02
    2.03507e+00     2.90314e+02     8.35442e-02     2.08533e+01     2.97152e-02
    2.03917e+00     2.89697e+02     6.20690e-02     2.07260e+01     4.33594e-02
    2.04325e+00     2.89366e+02     1.19532e-01     2.06396e+01     3.04125e-02
    2.04735e+00     2.88862e+02     1.17819e-01     2.05616e+01     3.86012e-02
    2.05143e+00     2.88137e+02     1.16761e-01     2.05087e+01     3.24883e-02
    2.05552e+00     2.87777e+02     1.49613e-01     2.04148e+01     2.14227e-02
    2.05962e+00     2.87302e+02     8.30792e-02     2.03779e+01     2.85791e-02
    2.06371e+00     2.86791e+02     7.81377e-02     2.02181e+01     3.65661e-02
    2.06780e+00     2.86350e+02     1.61754e-01     2.01254e+01     4.27001e-02
    2.07189e+00     2.85594e+02     8.89212e-02     2.00895e+01     4.01639e-02
    2.07598e+00     2.85271e+02     1.46092e-01     1.99656e+01     4.49485e-02
    2.08007e+00     2.84726e+02     1.19950e-01     1.99344e+01     3.62215e-02
    2.08416e+00     2.84288e+02     1.98875e-01     1.98322e+01     3.51689e-02
    2.08825e+00     2.83774e+02     1.00064e-01     1.97837e+01     3.76282e-02
    2.09234e+00     2.83156e+02     1.52137e-01     1.96810e+01     4.87401e-02
    2.09644e+00     2.82686e+02     8.76133e-02     1.96349e+01     3.46113e-02
    2.10053e+00     2.82059e+02     7.19301e-02     1.95078e+01     4.08885e-02
    2.10461e+00     2.81551e+02     9.45634e-02     1.94337e+01     1.69456e-02
    2.10870e+00     2.81051e+02     3.28339e-02     1.94092e+01     3.73981e-02
    2.11280e+00     2.80684e+02     1.01664e-01     1.93390e+01     3.07258e-02
    2.11688e+00     2.80135e+02     1.93485e-01     1.91936e+01     1.90443e-02
    2.12098e+00     2.79730e+02     7.40453e-02     1.91412e+01     3.76023e-02
    2.12507e+00     2.79124e+02     6.06872e-02     1.90440e+01     1.94205e-02
    2.12916e+00     2.78625e+02     9.13378e-02     1.89719e+01     4.67485e-02
    2.13325e+00     2.78088e+02     1.25812e-01     1.88783e+01     1.62329e-02
    2.13734e+00     2.77695e+02     1.01476e-01     1.88507e+01     4.91950e-02
    2.14143e+00     2.76980e+02     5.82301e-02     1.87961e+01     2.72222e-02
    2.14552e+00     2.76587e+02     1.71657e-01     1.87003e+01     4.43453e-02
    2.14961e+00     2.76214e+02     1.66932e-01     1.86327e+01     2.87041e-02
    2.15370e+00     2.75661e+02     1.68988e-01     1.85467e+01     2.36183e-02
    2.15779e+00     2.75269e+02     9.55272e-02     1.85159e+01     3.82458e-02
    2.16188e+00     2.74578e+02     1.55406e-01     1.84668e+01     4.24920e-02
    2.16597e+00     2.74153e+02     1.28026e-01     1.83661e+01     2.40115e-02
    2.17006e+00     2.73793e+02     1.09451e-01     1.82920e+01     2.96857e-02
    2.17416e+00     2.73223e+02     6.27945e-02     1.82724e+01     1.62161e-02
    2.17825e+00     2.72699e+02     1.37187e-01     1.81365e+01     4.32071e-02
    2.18234e+00     2.72200e+02     1.33715e-01     1.80744e+01     2.38939e-02
    2.18643e+00     2.71706e+02     1.44710e-01     1.79873e+01     2.24499e-02
    2.19052e+00     2.71269e+02     1.49955e-01     1.79369e+01     3.66809e-02
    2.19461e+00     2.70791e+02     9.09297e-02     1.79064e+01     3.38736e-02
    2.19870e+00     2.70174e+02     1.76466e-01     1.78018e+01     3.79262e-02
    2.20279e+00     2.69757e+02     7.97853e-02     1.77697e+01     4.59647e-02
    2.20688e+00     2.69225e+02     1.20694e-01     1.76489e+01     2.83771e-02
    2.21097e+00     2.68625e+02     5.86152e-02     1.75934e+01     4.65160e-02
    2.21506e+00     2.68269e+02     1.16618e-01     1.75431e+01     2.60934e-02
    2.21915e+00     2.67822e+02     1.24153e-01     1.74968e+01     3.82370e-02
    2.22324e+00     2.67266e+02     9.88441e-02     1.74773e+01     1.20013e-02
    2.22733e+00     2.66743e+02     1.07684e-01     1.73247e+01     4.52379e-02
    2.23142e+00     2.66317e+02     1.33732e-01     1.73264e+01     2.75474e-02
    2.23552e+00     2.65829e+02     1.26521e-01     1.72929e+01     4.42204e-02
    2.23961e+00     2.65398e+02     1.24869e-01     1.72435e+01     1.31981e-02
    2.24369e+00     2.64711e+02     9.97627e-02     1.71170e+01     2.11806e-02
    2.24779e+00     2.64376e+02     7.64819e-02     1.70940e+01     2.04862e-02
    2.25188e+00     2.63796e+02     1.18852e-01     1.70124e+01     2.41602e-02
    2.25597e+00     2.63350e+02     8.97430e-02     1.69233e+01     5.26522e-02
    2.26006e+00     2.62848e+02     9.81310e-02     1.69268e+01     2.95119e-02
    2.26415e+00     2.62231e+02     4.79893e-02     1.68318e+01     3.43250e-02
    2.26824e+00     2.61840e+02     5.48224e-02     1.67595e+01     2.58392e-02
    2.27233e+00     2.61317e+02     8.67158e-02     1.66727e+01     4.47029e-02
    2.27642e+00     2.60946e+02     1.43759e-01     1.66709e+01     2.83085e-02
    2.28051e+00     2.60515e+02     6.87353e-02     1.65467e+01     2.17898e-02
    2.28460e+00     2.59824e+02     1.08840e-01     1.65049e+01     2.31146e-02
    2.28869e+00     2.59546e+02     6.53235e-02     1.64763e+01     2.02137e-02
    2.29278e+00     2.59097e+02     1.26573e-01     1.64431e+01     2.35063e-02
    2.29687e+00     2.58462e+02     1.03006e-01     1.63724e+01     1.72407e-02
    2.30096e+00     2.58055e+02     1.30616e-01     1.62432e+01     2.12946e-02
    2.30506e+00     2.57687e+02     1.08306e-01     1.62430e+01     2.74611e-02
    2.30915e+00     2.56987e+02     6.23259e-02     1.61616e+01     3.02606e-02
    2.31324e+00     2.56554e+02     1.34423e-01     1.61423e+01     2.04621e-02
    2.31733e+00     2.56127e+02     1.04253e-01     1.60772e+01     2.87233e-02
    2.32142e+00     2.55705e+02     7.55954e-02     1.59962e+01     1.58831e-02
    2.32551e+00     2.55217e+02     8.67556e-02     1.59677e+01     1.96372e-02
    2.32960e+00     2.54657e+02     1.89006e-01     1.59216e+01     3.89629e-02
    2.33369e+00     2.54237e+02     8.76101e-02     1.58552e+01     3.63174e-02
    2.33778e+00     2.53678e+02     6.73292e-02     1.57749e+01     2.24247e-02
    2.34187e+00     2.53179e+02     8.00485e-02     1.57442e+01     2.64775e-02
    2.34596e+00     2.52709e+02     9.50804e-02     1.57156e+01     1.98324e-02
    2.35005e+00     2.52306e+02     8.01314e-02     1.56590e+01     3.22308e-02
    2.35414e+00     2.51720e+02     5.90972e-02     1.55783e+01     2.54693e-02
    2.35823e+00     2.51344e+02     6.09990e-02     1.55863e+01     7.79591e-03
    2.36232e+00     2.50941e+02     6.96928e-02     1.55290e+01     2.90207e-02
    2.36641e+00     2.50377e+02     3.86801e-02     1.54162e+01     1.65521e-02
    2.37051e+00     2.49949e+02     7.34903e-02     1.53902e+01     2.43544e-02
    2.37460e+00     2.49381e+02     9.91336e-02     1.53499e+01     2.80711e-02
    2.37869e+00     2.48819e+02     1.12005e-01     1.53221e+01     1.32267e-02
    2.38278e+00     2.48478e+02     8.07751e-02     1.52358e+01     1.67691e-02
    2.38687e+00     2.47980e+02     1.34234e-01     1.51547e+01     1.37940e-02
    2.39096e+00     2.47563e+02     1.53064e-01     1.51475e+01     2.30425e-02
    2.39505e+00     2.47090e+02     6.23912e-02     1.50849e+01     2.16525e-02
    2.39914e+00     2.46517e+02     1.22554e-02     1.50553e+01     2.57686e-02
    2.40323e+00     2.46032e+02     6.17161e-02     1.49940e+01     2.41676e-02
    2.40732e+00     2.45721e+02     8.93330e-02     1.49144e+01     1.95259e-02
    2.41141e+00     2.45233e+02     7.57348e-02     1.49181e+01     3.32754e-02
    2.41550e+00     2.44651e+02     5.57041e-02     1.48664e+01     1.64897e-02
    2.41959e+00     2.44279e+02     8.50202e-02     1.47745e+01     1.48241e-02
    2.42368e+00     2.43684e+02     9.53896e-02     1.47371e+01     1.81501e-02
    2.42777e+00     2.43232e+02     1.00272e-01     1.46800e+01     2.79134e-02
    2.43187e+00     2.42833e+02     5.28258e-02     1.46672e+01     1.73254e-02
    2.43596e+00     2.42370e+02     8.72701e-02     1.46398e+01     2.56970e-02
    2.44004e+00     2.41799e+02     9.05807e-02     1.45661e+01     2.62542e-02
    2.44414e+00     2.41411e+02     5.03569e-02     1.45349e+01     2.78120e-02
    2.44823e+00     2.40861e+02     9.17667e-02     1.44573e+01     2.75460e-02
    2.45232e+00     2.40386e+02     5.43118e-02     1.44235e+01     1.32272e-02
    2.45640e+00     2.40003e+02     7.70613e-02     1.43653e+01     9.77741e-03
    2.46050e+00     2.39542e+02     9.15773e-02     1.43546e+01     2.93320e-02
    2.46459e+00     2.39091e+02     1.13621e-01     1.42736e+01     1.43871e-02
    2.46868e+00     2.38578e+02     9.51940e-02     1.42451e+01     2.79296e-02
    2.47277e+00     2.38171e+02     5.16910e-02     1.41713e+01     1.61602e-02
    2.47686e+00     2.37664e+02     7.51490e-02     1.41507e+01     3.93388e-02
    2.48095e+00     2.37192e+02     9.07575e-02     1.40995e+01     1.69324e-02
    2.48504e+00     2.36782e+02     9.97704e-02     1.40621e+01     1.76901e-02
    2.48913e+00     2.36321e+02     8.40964e-02     1.40223e+01     1.84678e-02
    2.49322e+00     2.35787e+02     1.18522e-01     1.39465e+01     1.89331e-02
    2.49731e+00     2.35273e+02     1.77472e-02     1.39175e+01     1.14577e-02
    2.50141e+00     2.34962e+02     6.70439e-02     1.39026e+01     2.14592e-02
    2.50550e+00     2.34540e+02     6.10764e-02     1.38124e+01     3.04555e-02
    2.50959e+00     2.34002e+02     1.35614e-01     1.37446e+01     2.75655e-02
    2.51368e+00     2.33513e+02     9.90107e-02     1.37266e+01     4.06689e-02
    2.51777e+00     2.33109e+02     7.14720e-02     1.36813e+01     6.22341e-03
    2.52186e+00     2.32635e+02     9.52406e-02     1.36640e+01     1.70750e-02
    2.52595e+00     2.32175e+02     7.00327e-02     1.36228e+01     1.71230e-02
    2.53004e+00     2.31744e+02     9.28197e-02     1.35889e+01     1.64879e-02
    2.53413e+00     2.31194e+02     8.34046e-02     1.35078e+01     8.61859e-03
    2.53822e+00     2.30746e+02     8.85656e-02     1.34369e+01     2.76594e-02
    2.54231e+00     2.30362e+02     8.13263e-02     1.34236e+01     8.81290e-03
    2.54640e+00     2.29822e+02     5.53520e-02     1.33922e+01     1.56256e-02
    2.55049e+00     2.29505e+02     3.10048e-02     1.33344e+01     2.90330e-02
    2.55458e+00     2.29021e+02     5.95624e-02     1.33041e+01     1.45925e-02
    2.55867e+00     2.28591e+02     7.61770e-02     1.32638e+01     3.25073e-02
    2.56276e+00     2.28070e+02     7.96900e-02     1.32497e+01     1.60267e-02
    2.56685e+00     2.27610e+02     9.90863e-02     1.31902e+01     1.68134e-02
    2.57095e+00     2.27180e+02     8.14468e-02     1.31377e+01     2.20763e-02
    2.57504e+00     2.26767e+02     5.30374e-02     1.31414e+01     2.13219e-02
    2.57913e+00     2.26304e+02     4.01857e-02     1.30654e+01     2.56731e-02
    2.58322e+00     2.25782e+02     8.71132e-02     1.30417e+01     2.20588e-02
    2.58731e+00     2.25423e+02     1.08022e-01     1.30180e+01     1.14293e-02
    2.59140e+00     2.24865e+02     8.03364e-02     1.29632e+01     1.94362e-02
    2.59549e+00     2.24548e+02     7.33769e-02     1.29075e+01     1.64593e-02
    2.59958e+00     2.24024e+02     6.63006e-02     1.28655e+01     2.57228e-02
    2.60367e+00     2.23536e+02     7.50813e-02     1.28400e+01     9.22177e-03
    2.60776e+00     2.23144e+02     8.39604e-02     1.28075e+01     2.14414e-02
    2.61185e+00     2.22535e+02     8.28921e-02     1.27457e+01     1.95390e-02
    2.61594e+00     2.22193e+02     8.52524e-02     1.27372e+01     2.72340e-02
    2.62003e+00     2.21751e+02     4.12309e-02     1.26820e+01     8.88767e-03
    2.62412e+00     2.21254e+02     5.94962e-02     1.26194e+01     8.33723e-03
    2.62821e+00     2.20925e+02     8.18608e-02     1.26318e+01     2.04100e-02
    2.63230e+00     2.20426e+02     9.94562e-02     1.25781e+01     1.38764e-02
    2.63640e+00     2.19987e+02     7.80884e-02     1.25472e+01     1.11685e-02
    2.64049e+00     2.19550e+02     6.31134e-02     1.25027e+01     2.32772e-02
    2.64457e+00     2.19125e+02     9.92545e-02     1.24516e+01     2.61330e-02
    2.64867e+00     2.18605e+02     5.65173e-02     1.24320e+01     1.03192e-02
    2.65276e+00     2.18180e+02     9.51727e-02     1.23714e+01     1.11228e-02
    2.65685e+00     2.17800e+02     3.79483e-02     1.23501e+01     1.56809e-02
    2.66094e+00     2.17373e+02     3.80719e-02     1.22964e+01     2.03499e-02
    2.66503e+00     2.16898e+02     4.90093e-02     1.22524e+01     2.65172e-02
    2.66912e+00     2.16425e+02     3.36210e-02     1.22606e+01     2.50117e-02
    2.67321e+00     2.16049e+02     4.88096e-02     1.21860e+01     1.97915e-02
    2.67730e+00     2.15497e+02     8.18695e-02     1.21394e+01     2.03004e-02
    2.68139e+00     2.15032e+02     4.35433e-02     1.21300e+01     1.30836e-02
    2.68548e+00     2.14685e+02     5.68799e-02     1.20873e+01     1.36659e-02
    2.68957e+00     2.14183e+02     4.27895e-02     1.20350e+01     1.73151e-02
    2.69366e+00     2.13871e+02     1.01369e-01     1.20278e+01     2.24158e-02
    2.69776e+00     2.13353e+02     7.55239e-02     1.19923e+01     8.19803e-03
    2.70185e+00     2.12914e+02     8.59103e-02     1.19454e+01     6.98271e-03
    2.70594e+00     2.12497e+02     7.06857e-02     1.19147e+01     3.01388e-02
    2.71003e+00     2.12064e+02     4.77481e-02     1.18719e+01     1.71613e-02
    2.71412e+00     2.11625e+02     1.01091e-01     1.18131e+01     1.91990e-02
    2.71821e+00     2.11142e+02     6.59138e-02     1.18012e+01     3.07727e-03
    2.72230e+00     2.10772e+02     9.29081e-02     1.18025e+01     8.55175e-03
    2.72639e+00     2.10320e+02     9.07410e-02     1.17500e+01     2.59602e-02
    2.73048e+00     2.09820e+02     1.05315e-01     1.17012e+01     1.41482e-02
    2.73457e+00     2.09442e+02     6.82683e-02     1.16701e+01     1.29054e-02
    2.73866e+00     2.09041e+02     5.52328e-02     1.16148e+01     1.83368e-02
    2.74275e+00     2.08638e+02     6.21776e-02     1.15996e+01     1.35350e-02
    2.74684e+00     2.08216e+02     9.33625e-02     1.15843e+01     1.87926e-02
    2.75093e+00     2.07727e+02     8.88977e-02     1.15622e+01     2.23202e-02
    2.75502e+00     2.07384e+02     7.77323e-02     1.14927e+01     2.34089e-02
    2.75911e+00     2.06935e+02     6.23940e-02     1.14764e+01     1.79518e-02
