# Halo auto- and cross-power spectra.
# Robust average of 10 spectra using sqrt(1+x^2).
# 12.00<lgM<12.50, z=2.000
#      k[h/Mpc]           <Phh>        Err[Phh]           <Phm>        Err[Phm]
    1.38057e+00     5.56910e+02     2.49304e-01     3.98755e+01     2.45397e-02
    1.38466e+00     5.56210e+02     2.94812e-01     3.97003e+01     2.68393e-02
    1.38875e+00     5.54788e+02     1.84383e-01     3.95039e+01     1.94557e-02
    1.39285e+00     5.53997e+02     2.13546e-01     3.93416e+01     4.68149e-02
    1.39694e+00     5.52950e+02     3.14360e-01     3.91607e+01     2.08562e-02
    1.40102e+00     5.52212e+02     3.10351e-01     3.89944e+01     3.69154e-02
    1.40512e+00     5.51509e+02     3.21432e-01     3.88739e+01     2.67849e-02
    1.40921e+00     5.50326e+02     2.18068e-01     3.86868e+01     4.00967e-02
    1.41330e+00     5.49189e+02     4.08192e-01     3.84678e+01     3.43393e-02
    1.41739e+00     5.48609e+02     1.71550e-01     3.83471e+01     1.62151e-02
    1.42148e+00     5.47684e+02     2.47090e-01     3.82084e+01     2.31792e-02
    1.42557e+00     5.46525e+02     1.85246e-01     3.80031e+01     1.78876e-02
    1.42966e+00     5.45318e+02     2.22380e-01     3.78125e+01     2.79228e-02
    1.43375e+00     5.44450e+02     2.79780e-01     3.76917e+01     3.80631e-02
    1.43784e+00     5.43574e+02     1.20657e-01     3.75005e+01     4.85895e-02
    1.44193e+00     5.42569e+02     2.78654e-01     3.73713e+01     2.97160e-02
    1.44602e+00     5.41837e+02     1.61316e-01     3.72300e+01     2.43270e-02
    1.45011e+00     5.41084e+02     2.22420e-01     3.70294e+01     3.89762e-02
    1.45420e+00     5.39767e+02     1.84744e-01     3.68920e+01     3.06160e-02
    1.45830e+00     5.38910e+02     2.22243e-01     3.67231e+01     1.78533e-02
    1.46239e+00     5.38401e+02     2.04836e-01     3.65906e+01     3.01491e-02
    1.46648e+00     5.36933e+02     1.87338e-01     3.64302e+01     4.24142e-02
    1.47056e+00     5.36376e+02     2.73668e-01     3.62769e+01     1.89662e-02
    1.47465e+00     5.35120e+02     1.42199e-01     3.61370e+01     2.48933e-02
    1.47874e+00     5.34079e+02     2.88327e-01     3.59169e+01     4.17500e-02
    1.48283e+00     5.33149e+02     1.94188e-01     3.57872e+01     3.24305e-02
    1.48693e+00     5.32253e+02     1.61324e-01     3.56742e+01     1.01865e-02
    1.49102e+00     5.31445e+02     1.76079e-01     3.55088e+01     1.36173e-02
    1.49511e+00     5.30564e+02     9.94916e-02     3.53399e+01     2.02793e-02
    1.49920e+00     5.29821e+02     1.53899e-01     3.52054e+01     1.13201e-02
    1.50329e+00     5.28812e+02     1.70918e-01     3.50675e+01     3.21280e-02
    1.50738e+00     5.28065e+02     1.76528e-01     3.49703e+01     1.82711e-02
    1.51148e+00     5.27073e+02     2.27357e-01     3.47955e+01     2.07937e-02
    1.51557e+00     5.26087e+02     2.05361e-01     3.46577e+01     2.82579e-02
    1.51965e+00     5.24672e+02     1.33499e-01     3.44377e+01     1.95004e-02
    1.52374e+00     5.24389e+02     1.70673e-01     3.44057e+01     3.32702e-02
    1.52784e+00     5.22970e+02     1.49379e-01     3.42142e+01     2.08027e-02
    1.53193e+00     5.22390e+02     1.20539e-01     3.40900e+01     2.41277e-02
    1.53602e+00     5.21394e+02     2.32841e-01     3.39477e+01     3.41040e-02
    1.54011e+00     5.20610e+02     3.57199e-01     3.38018e+01     1.47142e-02
    1.54420e+00     5.19829e+02     3.13792e-01     3.36704e+01     3.30764e-02
    1.54829e+00     5.18627e+02     2.32770e-01     3.35288e+01     3.32394e-02
    1.55238e+00     5.18037e+02     3.12785e-01     3.33887e+01     1.84868e-02
    1.55647e+00     5.17303e+02     1.73285e-01     3.32594e+01     1.90991e-02
    1.56056e+00     5.16171e+02     1.59820e-01     3.31209e+01     1.30462e-02
    1.56465e+00     5.15389e+02     3.08334e-01     3.30135e+01     2.59834e-02
    1.56874e+00     5.14436e+02     2.59870e-01     3.28679e+01     1.49095e-02
    1.57283e+00     5.13502e+02     1.87981e-01     3.27193e+01     2.27798e-02
    1.57693e+00     5.12548e+02     2.41630e-01     3.25846e+01     2.21334e-02
    1.58102e+00     5.11826e+02     1.64731e-01     3.24770e+01     1.81506e-02
    1.58510e+00     5.10729e+02     2.61490e-01     3.23654e+01     1.68201e-02
    1.58919e+00     5.09807e+02     1.89751e-01     3.22092e+01     2.16329e-02
    1.59329e+00     5.09170e+02     1.23186e-01     3.20780e+01     3.44884e-02
    1.59738e+00     5.07902e+02     3.19703e-01     3.19605e+01     5.32787e-02
    1.60147e+00     5.07655e+02     1.91549e-01     3.18346e+01     2.09873e-02
    1.60556e+00     5.06576e+02     1.01797e-01     3.17244e+01     1.64105e-02
    1.60965e+00     5.05677e+02     2.06812e-01     3.15977e+01     2.13518e-02
    1.61374e+00     5.04909e+02     2.60288e-01     3.14590e+01     1.37640e-02
    1.61783e+00     5.03548e+02     1.56982e-01     3.13311e+01     1.07857e-02
    1.62192e+00     5.03301e+02     2.17523e-01     3.12299e+01     3.34039e-02
    1.62601e+00     5.02239e+02     1.88734e-01     3.10959e+01     2.13149e-02
    1.63010e+00     5.01619e+02     8.49480e-02     3.09873e+01     2.33330e-02
    1.63419e+00     5.00603e+02     1.50491e-01     3.08642e+01     2.72114e-02
    1.63828e+00     4.99578e+02     1.34854e-01     3.07300e+01     2.04926e-02
    1.64238e+00     4.98626e+02     1.91067e-01     3.06398e+01     1.26041e-02
    1.64647e+00     4.97987e+02     2.18609e-01     3.04879e+01     2.04018e-02
    1.65055e+00     4.96875e+02     1.57180e-01     3.03665e+01     1.81686e-02
    1.65465e+00     4.96219e+02     2.30658e-01     3.02747e+01     9.06836e-03
    1.65874e+00     4.95414e+02     1.94869e-01     3.01587e+01     1.56074e-02
    1.66283e+00     4.94535e+02     2.44740e-01     3.00866e+01     2.73623e-02
    1.66691e+00     4.93584e+02     2.76144e-01     2.99346e+01     1.95598e-02
    1.67101e+00     4.92797e+02     1.62047e-01     2.97949e+01     1.74684e-02
    1.67510e+00     4.92020e+02     2.89373e-01     2.96917e+01     2.27906e-02
    1.67919e+00     4.90837e+02     2.56714e-01     2.95749e+01     2.03517e-02
    1.68328e+00     4.90396e+02     1.20746e-01     2.94609e+01     2.17549e-02
    1.68737e+00     4.89263e+02     1.99871e-01     2.93147e+01     3.24434e-02
    1.69146e+00     4.88452e+02     2.13802e-01     2.92238e+01     1.22346e-02
    1.69555e+00     4.87676e+02     1.29443e-01     2.91227e+01     8.34036e-03
    1.69964e+00     4.86958e+02     7.77023e-02     2.90294e+01     1.59229e-02
    1.70373e+00     4.85812e+02     1.73440e-01     2.89305e+01     2.45492e-02
    1.70782e+00     4.85217e+02     2.21901e-01     2.88026e+01     2.46309e-02
    1.71191e+00     4.84296e+02     2.66297e-01     2.86989e+01     2.37125e-02
    1.71600e+00     4.83577e+02     6.31688e-02     2.85755e+01     2.01549e-02
    1.72009e+00     4.82681e+02     2.14989e-01     2.84769e+01     1.55935e-02
    1.72418e+00     4.82116e+02     2.05403e-01     2.84197e+01     2.10592e-02
    1.72828e+00     4.81243e+02     2.43385e-01     2.82768e+01     2.10329e-02
    1.73237e+00     4.80161e+02     8.09160e-02     2.81686e+01     3.16054e-02
    1.73646e+00     4.79295e+02     2.11705e-01     2.80517e+01     1.87626e-02
    1.74055e+00     4.78434e+02     1.78413e-01     2.79395e+01     2.76307e-02
    1.74464e+00     4.77688e+02     1.27158e-01     2.78392e+01     1.18928e-02
    1.74874e+00     4.77054e+02     1.42693e-01     2.77359e+01     1.21267e-02
    1.75282e+00     4.75896e+02     1.49231e-01     2.76214e+01     1.39192e-02
    1.75691e+00     4.75495e+02     1.42121e-01     2.75248e+01     1.23582e-02
    1.76100e+00     4.74499e+02     1.91057e-01     2.74251e+01     2.09697e-02
    1.76509e+00     4.73748e+02     1.35742e-01     2.73578e+01     9.57299e-03
    1.76918e+00     4.73056e+02     2.97361e-01     2.72637e+01     1.70722e-02
    1.77327e+00     4.72003e+02     2.60555e-01     2.71494e+01     2.78500e-02
    1.77737e+00     4.71348e+02     1.04357e-01     2.70408e+01     2.05044e-02
    1.78146e+00     4.70385e+02     9.76416e-02     2.69200e+01     2.30887e-02
    1.78554e+00     4.69394e+02     1.34047e-01     2.68341e+01     2.90850e-02
    1.78964e+00     4.68769e+02     2.48345e-01     2.67640e+01     1.00424e-02
    1.79373e+00     4.67898e+02     1.86963e-01     2.66468e+01     1.36394e-02
    1.79782e+00     4.67149e+02     2.13422e-01     2.65654e+01     8.88158e-03
    1.80191e+00     4.66396e+02     1.00981e-01     2.64356e+01     2.36770e-02
    1.80600e+00     4.65639e+02     8.61655e-02     2.63401e+01     2.40987e-02
    1.81009e+00     4.64627e+02     1.95711e-01     2.62677e+01     2.29818e-02
    1.81418e+00     4.63838e+02     2.60168e-01     2.61684e+01     1.64504e-02
    1.81827e+00     4.62716e+02     1.20795e-01     2.60465e+01     8.13796e-03
    1.82236e+00     4.62120e+02     7.76685e-02     2.59694e+01     1.09608e-02
    1.82645e+00     4.61302e+02     9.41314e-02     2.58839e+01     1.59408e-02
    1.83054e+00     4.60338e+02     2.02310e-01     2.57828e+01     2.49549e-02
    1.83463e+00     4.59689e+02     1.75339e-01     2.56811e+01     8.23808e-03
    1.83872e+00     4.58854e+02     1.66393e-01     2.55793e+01     1.19957e-02
    1.84281e+00     4.58309e+02     1.97350e-01     2.55274e+01     1.85537e-02
    1.84691e+00     4.57187e+02     1.72107e-01     2.53968e+01     9.72408e-03
    1.85100e+00     4.56682e+02     1.66537e-01     2.53492e+01     1.25116e-02
    1.85509e+00     4.56106e+02     1.81869e-01     2.52508e+01     7.97209e-03
    1.85918e+00     4.54993e+02     4.01669e-02     2.51555e+01     2.84519e-02
    1.86327e+00     4.54316e+02     2.53753e-01     2.50496e+01     1.62811e-02
    1.86736e+00     4.53468e+02     1.89399e-01     2.49872e+01     1.18947e-02
    1.87145e+00     4.52548e+02     9.94909e-02     2.48782e+01     1.81943e-02
    1.87554e+00     4.51642e+02     4.36387e-02     2.47844e+01     1.92408e-02
    1.87963e+00     4.50828e+02     1.76245e-01     2.46737e+01     1.41563e-02
    1.88372e+00     4.50457e+02     7.35446e-02     2.46277e+01     2.16832e-02
    1.88781e+00     4.49394e+02     1.97195e-01     2.45288e+01     2.58187e-02
    1.89190e+00     4.48442e+02     1.47651e-01     2.44336e+01     1.26479e-02
    1.89599e+00     4.47882e+02     1.26870e-01     2.43496e+01     2.19098e-02
    1.90008e+00     4.47073e+02     1.21287e-01     2.42643e+01     1.67550e-02
    1.90417e+00     4.46192e+02     1.22496e-01     2.41833e+01     1.89439e-02
    1.90827e+00     4.45309e+02     7.10582e-02     2.40935e+01     2.31269e-02
    1.91236e+00     4.44573e+02     1.37389e-01     2.40074e+01     1.74449e-02
    1.91645e+00     4.44052e+02     1.80118e-01     2.39379e+01     1.54932e-02
    1.92054e+00     4.43291e+02     8.36249e-02     2.38367e+01     1.52189e-02
    1.92463e+00     4.42220e+02     1.74932e-01     2.37427e+01     1.01757e-02
    1.92872e+00     4.41287e+02     1.68046e-01     2.36546e+01     1.36310e-02
    1.93281e+00     4.40975e+02     1.40864e-01     2.36018e+01     1.27743e-02
    1.93690e+00     4.39748e+02     2.93678e-01     2.34887e+01     1.21071e-02
    1.94099e+00     4.39087e+02     1.70344e-01     2.34166e+01     1.18897e-02
    1.94508e+00     4.38223e+02     1.91974e-01     2.33175e+01     2.01109e-02
    1.94917e+00     4.37307e+02     5.86962e-02     2.32470e+01     1.18598e-02
    1.95326e+00     4.37053e+02     6.22675e-02     2.31902e+01     1.80351e-02
    1.95735e+00     4.36061e+02     1.01456e-01     2.30790e+01     1.22165e-02
    1.96144e+00     4.35072e+02     9.00559e-02     2.30087e+01     9.11278e-03
    1.96553e+00     4.34436e+02     1.70070e-01     2.29489e+01     1.72129e-02
    1.96962e+00     4.33739e+02     1.70105e-01     2.28850e+01     2.03519e-02
    1.97371e+00     4.32911e+02     1.88083e-01     2.27698e+01     6.70949e-03
    1.97781e+00     4.32324e+02     1.16929e-01     2.26923e+01     1.11697e-02
    1.98190e+00     4.31445e+02     8.63748e-02     2.26268e+01     1.53516e-02
    1.98599e+00     4.30550e+02     2.23243e-01     2.25600e+01     1.71471e-02
    1.99008e+00     4.29690e+02     1.48964e-01     2.24485e+01     1.26631e-02
    1.99417e+00     4.29068e+02     2.29021e-01     2.23927e+01     9.46783e-03
    1.99826e+00     4.28337e+02     2.27709e-01     2.23252e+01     1.14814e-02
    2.00235e+00     4.27554e+02     1.01469e-01     2.22339e+01     1.86391e-02
    2.00644e+00     4.26900e+02     1.92622e-01     2.21590e+01     1.41136e-02
    2.01053e+00     4.25944e+02     1.84446e-01     2.20794e+01     1.32096e-02
    2.01462e+00     4.25294e+02     5.55202e-02     2.20030e+01     8.53058e-03
    2.01871e+00     4.24488e+02     1.24705e-01     2.19114e+01     9.33523e-03
    2.02280e+00     4.23559e+02     1.00258e-01     2.18281e+01     1.74888e-02
    2.02689e+00     4.22901e+02     9.27745e-02     2.17709e+01     8.14437e-03
    2.03098e+00     4.22133e+02     1.60795e-01     2.17007e+01     1.21636e-02
    2.03507e+00     4.21456e+02     2.09952e-01     2.16403e+01     1.98860e-02
    2.03917e+00     4.20566e+02     1.24690e-01     2.15635e+01     1.72956e-02
    2.04325e+00     4.19824e+02     6.10268e-02     2.14829e+01     6.60798e-03
    2.04735e+00     4.19056e+02     1.04972e-01     2.14182e+01     1.38297e-02
    2.05143e+00     4.18399e+02     1.25471e-01     2.13296e+01     1.05990e-02
    2.05552e+00     4.17593e+02     2.15674e-01     2.12566e+01     1.71719e-02
    2.05962e+00     4.16784e+02     1.74143e-01     2.11940e+01     1.15641e-02
    2.06371e+00     4.16083e+02     1.60078e-01     2.11182e+01     1.45470e-02
    2.06780e+00     4.15417e+02     2.14751e-01     2.10540e+01     7.97826e-03
    2.07189e+00     4.14570e+02     1.68039e-01     2.09804e+01     7.16584e-03
    2.07598e+00     4.13755e+02     1.66313e-01     2.09073e+01     1.31568e-02
    2.08007e+00     4.13121e+02     1.45784e-01     2.08289e+01     1.21742e-02
    2.08416e+00     4.12159e+02     7.63905e-02     2.07447e+01     1.26959e-02
    2.08825e+00     4.11599e+02     1.51193e-01     2.06896e+01     1.19531e-02
    2.09234e+00     4.10826e+02     1.32686e-01     2.06240e+01     1.28926e-02
    2.09644e+00     4.09996e+02     1.23383e-01     2.05402e+01     1.38227e-02
    2.10053e+00     4.09165e+02     1.87049e-01     2.04828e+01     1.11109e-02
    2.10461e+00     4.08602e+02     1.73287e-01     2.04168e+01     8.01871e-03
    2.10870e+00     4.07804e+02     1.52698e-01     2.03495e+01     6.32488e-03
    2.11280e+00     4.06961e+02     1.61355e-01     2.02681e+01     1.21888e-02
    2.11688e+00     4.06169e+02     7.03692e-02     2.01988e+01     1.16259e-02
    2.12098e+00     4.05593e+02     1.01884e-01     2.01379e+01     1.29057e-02
    2.12507e+00     4.04751e+02     1.86546e-01     2.00843e+01     9.80302e-03
    2.12916e+00     4.03961e+02     1.23779e-01     2.00063e+01     9.20653e-03
    2.13325e+00     4.03175e+02     1.80417e-01     1.99236e+01     1.29705e-02
    2.13734e+00     4.02529e+02     1.11805e-01     1.98695e+01     1.57746e-02
    2.14143e+00     4.01963e+02     7.64211e-02     1.97953e+01     1.10572e-02
    2.14552e+00     4.01008e+02     5.92978e-02     1.97300e+01     1.09644e-02
    2.14961e+00     4.00299e+02     2.11008e-01     1.96703e+01     2.59319e-02
    2.15370e+00     3.99622e+02     1.56624e-01     1.96131e+01     1.32429e-02
    2.15779e+00     3.98690e+02     1.53687e-01     1.95461e+01     6.14049e-03
    2.16188e+00     3.98001e+02     1.42335e-01     1.94532e+01     9.57804e-03
    2.16597e+00     3.97347e+02     1.53192e-01     1.94056e+01     9.66980e-03
    2.17006e+00     3.96607e+02     1.17952e-01     1.93358e+01     1.51360e-02
    2.17416e+00     3.95993e+02     1.68593e-01     1.92825e+01     8.92443e-03
    2.17825e+00     3.95231e+02     7.97063e-02     1.92242e+01     8.41706e-03
    2.18234e+00     3.94379e+02     1.67084e-01     1.91518e+01     5.47049e-03
    2.18643e+00     3.93608e+02     6.13957e-02     1.90759e+01     1.04492e-02
    2.19052e+00     3.92995e+02     1.28975e-01     1.90218e+01     6.08735e-03
    2.19461e+00     3.92233e+02     1.88882e-01     1.89693e+01     1.77885e-02
    2.19870e+00     3.91289e+02     1.19331e-01     1.88902e+01     9.60783e-03
    2.20279e+00     3.90471e+02     9.62316e-02     1.88080e+01     9.44912e-03
    2.20688e+00     3.89858e+02     9.83914e-02     1.87689e+01     9.37603e-03
    2.21097e+00     3.89247e+02     1.24278e-01     1.87012e+01     6.37238e-03
    2.21506e+00     3.88605e+02     7.99266e-02     1.86434e+01     1.37505e-02
    2.21915e+00     3.87653e+02     1.72818e-01     1.85822e+01     1.44636e-02
    2.22324e+00     3.86855e+02     8.57352e-02     1.84968e+01     6.64200e-03
    2.22733e+00     3.86235e+02     1.42802e-01     1.84629e+01     1.55280e-02
    2.23142e+00     3.85635e+02     9.06376e-02     1.84024e+01     5.32925e-03
    2.23552e+00     3.84786e+02     7.45636e-02     1.83292e+01     1.06374e-02
    2.23961e+00     3.84131e+02     4.26873e-02     1.82650e+01     6.90548e-03
    2.24369e+00     3.83374e+02     1.70512e-01     1.82022e+01     1.21887e-02
    2.24779e+00     3.82860e+02     1.32139e-01     1.81741e+01     4.93721e-03
    2.25188e+00     3.81903e+02     1.19918e-01     1.80913e+01     1.63805e-02
    2.25597e+00     3.81139e+02     1.68884e-01     1.80263e+01     6.94585e-03
    2.26006e+00     3.80480e+02     1.27189e-01     1.79840e+01     5.85490e-03
    2.26415e+00     3.79983e+02     1.39859e-01     1.79139e+01     6.57682e-03
    2.26824e+00     3.78947e+02     1.41106e-01     1.78496e+01     8.59885e-03
    2.27233e+00     3.78431e+02     1.52280e-01     1.77939e+01     1.28305e-02
    2.27642e+00     3.77556e+02     1.72370e-01     1.77350e+01     1.15516e-02
    2.28051e+00     3.76916e+02     1.33846e-01     1.76972e+01     6.71101e-03
    2.28460e+00     3.76126e+02     1.01305e-01     1.76229e+01     3.23207e-03
    2.28869e+00     3.75481e+02     1.00505e-01     1.75714e+01     7.10667e-03
    2.29278e+00     3.74734e+02     1.33848e-01     1.75015e+01     9.96793e-03
    2.29687e+00     3.73989e+02     6.99413e-02     1.74524e+01     7.92708e-03
    2.30096e+00     3.73444e+02     1.26777e-01     1.73985e+01     8.71333e-03
    2.30506e+00     3.72582e+02     1.35593e-01     1.73324e+01     1.04179e-02
    2.30915e+00     3.71788e+02     1.78091e-01     1.72767e+01     7.58683e-03
    2.31324e+00     3.71145e+02     2.00780e-01     1.72220e+01     6.39790e-03
    2.31733e+00     3.70482e+02     9.96935e-02     1.71604e+01     1.89593e-02
    2.32142e+00     3.69696e+02     1.46900e-01     1.71037e+01     4.16862e-03
    2.32551e+00     3.68967e+02     1.48318e-01     1.70449e+01     9.30972e-03
    2.32960e+00     3.68369e+02     1.10332e-01     1.70038e+01     8.91435e-03
    2.33369e+00     3.67483e+02     1.10289e-01     1.69363e+01     6.00883e-03
    2.33778e+00     3.66855e+02     1.02104e-01     1.68727e+01     4.97504e-03
    2.34187e+00     3.66087e+02     1.74914e-01     1.68103e+01     1.13888e-02
    2.34596e+00     3.65557e+02     1.74731e-01     1.67680e+01     7.49483e-03
    2.35005e+00     3.64693e+02     1.82594e-01     1.67057e+01     1.15402e-02
    2.35414e+00     3.64076e+02     1.85637e-01     1.66665e+01     5.93383e-03
    2.35823e+00     3.63294e+02     1.25887e-01     1.65900e+01     8.95320e-03
    2.36232e+00     3.62638e+02     1.32254e-01     1.65458e+01     9.50766e-03
    2.36641e+00     3.61989e+02     9.45458e-02     1.65002e+01     8.81714e-03
    2.37051e+00     3.61203e+02     1.14104e-01     1.64409e+01     4.24431e-03
    2.37460e+00     3.60709e+02     9.55072e-02     1.63950e+01     4.90976e-03
    2.37869e+00     3.59824e+02     1.17505e-01     1.63290e+01     5.81180e-03
    2.38278e+00     3.59176e+02     8.23869e-02     1.62831e+01     8.99032e-03
    2.38687e+00     3.58380e+02     1.81337e-01     1.62209e+01     4.77699e-03
    2.39096e+00     3.57781e+02     7.49416e-02     1.61671e+01     7.51731e-03
    2.39505e+00     3.56949e+02     9.18347e-02     1.61200e+01     4.60731e-03
    2.39914e+00     3.56269e+02     1.38434e-01     1.60627e+01     6.94510e-03
    2.40323e+00     3.55582e+02     1.66955e-01     1.60102e+01     1.38764e-02
    2.40732e+00     3.54924e+02     1.10329e-01     1.59612e+01     4.96093e-03
    2.41141e+00     3.54409e+02     1.72228e-01     1.59186e+01     1.13823e-02
    2.41550e+00     3.53642e+02     1.73484e-01     1.58629e+01     7.81554e-03
    2.41959e+00     3.52801e+02     9.69634e-02     1.58063e+01     7.25391e-03
    2.42368e+00     3.52076e+02     1.03104e-01     1.57594e+01     7.02771e-03
    2.42777e+00     3.51445e+02     8.69188e-02     1.57165e+01     8.05170e-03
    2.43187e+00     3.50817e+02     7.00674e-02     1.56539e+01     9.50940e-03
    2.43596e+00     3.50251e+02     9.63794e-02     1.56133e+01     8.54306e-03
    2.44004e+00     3.49392e+02     1.31940e-01     1.55528e+01     6.98857e-03
    2.44414e+00     3.48546e+02     1.10534e-01     1.54956e+01     6.94545e-03
    2.44823e+00     3.47930e+02     1.37726e-01     1.54510e+01     4.80372e-03
    2.45232e+00     3.47200e+02     6.18584e-02     1.54016e+01     9.33511e-03
    2.45640e+00     3.46682e+02     9.02726e-02     1.53542e+01     5.72970e-03
    2.46050e+00     3.45876e+02     8.08485e-02     1.53020e+01     6.21354e-03
    2.46459e+00     3.45089e+02     1.82269e-01     1.52439e+01     9.07239e-03
    2.46868e+00     3.44719e+02     1.11827e-01     1.52066e+01     5.02113e-03
    2.47277e+00     3.43861e+02     7.48590e-02     1.51580e+01     1.05826e-02
    2.47686e+00     3.43110e+02     7.09536e-02     1.51080e+01     4.86495e-03
    2.48095e+00     3.42618e+02     1.54824e-01     1.50563e+01     6.00509e-03
    2.48504e+00     3.41900e+02     1.15273e-01     1.50068e+01     9.31758e-03
    2.48913e+00     3.41133e+02     1.39506e-01     1.49552e+01     2.66909e-03
    2.49322e+00     3.40459e+02     8.85421e-02     1.49123e+01     3.80017e-03
    2.49731e+00     3.39882e+02     1.68877e-01     1.48618e+01     2.13273e-03
    2.50141e+00     3.39258e+02     9.08915e-02     1.48304e+01     6.74813e-03
    2.50550e+00     3.38417e+02     1.04162e-01     1.47693e+01     4.63475e-03
    2.50959e+00     3.37794e+02     1.11255e-01     1.47189e+01     9.43496e-03
    2.51368e+00     3.37077e+02     7.73624e-02     1.46698e+01     1.32681e-02
    2.51777e+00     3.36375e+02     1.16590e-01     1.46172e+01     3.28802e-03
    2.52186e+00     3.35784e+02     1.16557e-01     1.45773e+01     6.01759e-03
    2.52595e+00     3.35213e+02     6.81724e-02     1.45341e+01     8.34477e-03
    2.53004e+00     3.34365e+02     7.70223e-02     1.44913e+01     9.65703e-03
    2.53413e+00     3.33838e+02     7.60275e-02     1.44395e+01     9.38780e-03
    2.53822e+00     3.33164e+02     5.24481e-02     1.43908e+01     3.19253e-03
    2.54231e+00     3.32302e+02     4.46006e-02     1.43402e+01     5.45827e-03
    2.54640e+00     3.31747e+02     1.40268e-01     1.42947e+01     9.25445e-03
    2.55049e+00     3.31122e+02     2.84331e-02     1.42512e+01     6.23186e-03
    2.55458e+00     3.30230e+02     1.50275e-01     1.41978e+01     5.62541e-03
    2.55867e+00     3.29793e+02     1.29529e-01     1.41588e+01     7.59934e-03
    2.56276e+00     3.28927e+02     1.30251e-01     1.41086e+01     9.80024e-03
    2.56685e+00     3.28391e+02     1.12547e-01     1.40665e+01     4.67070e-03
    2.57095e+00     3.27673e+02     6.52540e-02     1.40218e+01     5.43248e-03
    2.57504e+00     3.27078e+02     1.32473e-01     1.39768e+01     7.62758e-03
    2.57913e+00     3.26427e+02     1.58347e-01     1.39257e+01     6.62249e-03
    2.58322e+00     3.25719e+02     6.68257e-02     1.38807e+01     7.43712e-03
    2.58731e+00     3.24998e+02     8.80997e-02     1.38521e+01     6.97330e-03
    2.59140e+00     3.24484e+02     9.97734e-02     1.37926e+01     4.65554e-03
    2.59549e+00     3.23819e+02     9.00878e-02     1.37576e+01     8.67016e-03
    2.59958e+00     3.23176e+02     7.13759e-02     1.37046e+01     1.73534e-03
    2.60367e+00     3.22410e+02     1.03009e-01     1.36660e+01     2.49625e-03
    2.60776e+00     3.21771e+02     5.37874e-02     1.36198e+01     5.74472e-03
    2.61185e+00     3.21065e+02     1.31955e-01     1.35745e+01     6.95975e-03
    2.61594e+00     3.20417e+02     5.33920e-02     1.35218e+01     5.99692e-03
    2.62003e+00     3.19718e+02     1.00791e-01     1.34842e+01     5.11283e-03
    2.62412e+00     3.19119e+02     1.21645e-01     1.34310e+01     7.28282e-03
    2.62821e+00     3.18512e+02     6.83850e-02     1.33915e+01     5.62323e-03
    2.63230e+00     3.17851e+02     9.85237e-02     1.33521e+01     5.37276e-03
    2.63640e+00     3.17161e+02     8.26312e-02     1.33119e+01     5.13112e-03
    2.64049e+00     3.16544e+02     3.78807e-02     1.32706e+01     6.08460e-03
    2.64457e+00     3.15815e+02     1.11586e-01     1.32188e+01     5.14126e-03
    2.64867e+00     3.15254e+02     1.00509e-01     1.31845e+01     4.41195e-03
    2.65276e+00     3.14578e+02     6.32985e-02     1.31383e+01     7.52531e-03
    2.65685e+00     3.13990e+02     7.97442e-02     1.30993e+01     2.25480e-03
    2.66094e+00     3.13387e+02     9.12685e-02     1.30689e+01     5.89397e-03
    2.66503e+00     3.12606e+02     6.37972e-02     1.30160e+01     2.42177e-03
    2.66912e+00     3.12039e+02     9.57310e-02     1.29714e+01     5.78378e-03
    2.67321e+00     3.11426e+02     1.04754e-01     1.29405e+01     2.90903e-03
    2.67730e+00     3.10714e+02     1.46964e-01     1.28910e+01     6.22323e-03
    2.68139e+00     3.10113e+02     1.07305e-01     1.28485e+01     4.90385e-03
    2.68548e+00     3.09290e+02     8.43008e-02     1.27954e+01     1.08695e-02
    2.68957e+00     3.08800e+02     5.10307e-02     1.27633e+01     7.18429e-03
    2.69366e+00     3.08192e+02     8.45284e-02     1.27249e+01     1.06783e-02
    2.69776e+00     3.07439e+02     2.15303e-02     1.26845e+01     6.73225e-03
    2.70185e+00     3.06925e+02     7.18445e-02     1.26481e+01     7.64206e-03
    2.70594e+00     3.06280e+02     9.50680e-02     1.26083e+01     7.83210e-03
    2.71003e+00     3.05476e+02     9.07042e-02     1.25575e+01     6.86630e-03
    2.71412e+00     3.05144e+02     7.54071e-02     1.25282e+01     8.68731e-03
    2.71821e+00     3.04340e+02     8.30834e-02     1.24855e+01     8.10065e-03
    2.72230e+00     3.03642e+02     1.30504e-01     1.24439e+01     3.96273e-03
    2.72639e+00     3.02937e+02     1.11441e-01     1.23892e+01     5.38030e-03
    2.73048e+00     3.02331e+02     1.38402e-01     1.23534e+01     1.03380e-02
    2.73457e+00     3.01854e+02     8.88139e-02     1.23161e+01     4.71852e-03
    2.73866e+00     3.01122e+02     8.80803e-02     1.22859e+01     1.63031e-03
    2.74275e+00     3.00611e+02     7.49831e-02     1.22438e+01     4.83021e-03
    2.74684e+00     2.99905e+02     8.50732e-02     1.22011e+01     6.52930e-03
    2.75093e+00     2.99301e+02     6.16919e-02     1.21689e+01     5.33447e-03
    2.75502e+00     2.98585e+02     5.94840e-02     1.21207e+01     8.26203e-03
    2.75911e+00     2.98018e+02     9.89893e-02     1.20829e+01     2.28633e-03
